2270146964294710,-0.68686664,-0.36227548,9.781847,-0.011668643,0.008575681,0.12715432
2270147002878981,-0.78981286,-0.47240403,9.89437,-0.010446914,0.008575681,0.044076722
2270147060756949,-0.5384325,-0.40297514,9.89437,-0.0147229675,0.11242268,0.06912217
2270147099342001,-0.65813744,-0.64477915,9.717207,-0.015333831,0.045838427,-0.026783586
2270147157219189,0.18458533,-0.97755885,10.282214,-0.09780057,0.022625567,-0.0420552
2270147215097106,0.30189615,-1.1475399,11.529539,0.15509744,0.35737944,-0.8367902
2270147253682210,-1.6708412,-0.8243366,10.382766,0.6712781,0.14540938,-1.2998257
2270147311559345,-0.59828496,-1.6790297,9.3078165,-0.20348015,-0.9400972,-0.37314388
2270147350145231,0.38568962,-1.8514049,10.954956,-0.7709735,-1.5851704,-0.062213738
2270147408022418,3.25382,-2.2272785,11.359558,-0.50463647,-2.5320106,-0.5979421
2270147446607418,4.60888,-2.9622667,9.8417,-0.46004334,-2.950453,-0.5594576
2270147504485439,3.0814447,-1.4013144,9.812971,-1.025704,-1.6670263,1.1576831
2270147543069658,6.0836444,-3.9510295,8.886454,-1.0709081,0.013462598,2.2566288
2270147581655543,9.547906,-3.9989114,13.641135,-0.95178944,0.82835615,1.4747219
2270147639532678,2.674448,-4.113828,5.7238503,0.4360952,-0.57541096,-1.2253002
2270147678117731,3.5530822,-3.1466122,8.204136,-0.5645012,-0.9064997,-1.1892592
2270147735995699,4.2880707,-4.4873075,7.82108,-1.4508659,0.23337391,-0.5619011
2270147774579970,1.7263851,-5.713086,5.96326,-0.44355,-0.40070367,-0.087259196
2270147832457939,1.3002353,-5.614928,7.548153,-1.6194645,-1.099533,0.7600102
2270147890335908,3.8954387,-3.8145657,9.621443,-0.77830386,-2.2113066,1.1980002
2270147928920178,3.5865998,-3.6661317,6.528267,-0.08375068,-2.7146592,1.0978184
2270147986798147,4.560998,-4.525613,5.7382145,-0.23646685,-2.5875993,1.158294
2270148025383199,4.0390844,-5.947708,6.0015655,0.31819832,-3.4751859,1.198611
2270148083260335,8.434649,-5.0690737,4.6919937,0.47213623,-3.0781238,1.7282307
2270148141138303,10.859872,-3.819354,4.095863,0.4018868,-1.5308034,0.9328849
2270148179723408,9.631699,-3.963,3.2914457,0.5100098,-1.3670918,0.30735943
2270148218308408,10.031513,-3.8097777,4.84761,0.69021493,-1.4746039,0.07461996
2270148276186428,8.741094,-3.745137,5.022379,1.4293612,-1.6383157,-0.3517636
2270148314770647,5.944787,-4.0228524,1.3546197,1.9461528,-1.9883411,-0.43728468
2270148372648616,5.6694655,-2.8928378,2.0417264,0.12638679,-1.650533,-0.0139554255
2270148430526585,4.8195605,-5.322848,1.2564617,-0.4539347,-0.805707,0.6372264
2270148469110803,5.554549,-6.7377605,2.1829782,-0.75142586,-0.36344093,1.2358738
2270148526988772,10.680313,-6.677908,1.2899792,-1.3818382,1.4905335,1.9591377
2270148584866741,8.724336,-4.516037,0.8542532,-1.5021785,2.0959005,1.709294
2270148623450960,10.352323,-6.4025865,0.5813259,-0.9682828,-0.10382343,1.2218239
2270148681328876,3.4190128,-7.7360997,-0.08662765,-0.69217193,-0.021356693,1.1558505
2270148719913981,0.9961849,-10.606625,1.3785608,-1.4911829,-1.4422281,3.7062109
2270148758498981,1.8556664,-12.56739,-1.2525537,0.6498978,-0.097103916,4.113658
2270148816376949,2.5164375,-9.629831,0.57174945,0.51123154,0.15396148,-0.42079133
2270148854961220,3.301702,-7.9515686,0.70103085,0.17586684,0.26697147,-0.17461285
2270148893547053,2.504467,-6.721002,-0.68515235,-0.6860633,0.9688551,-0.92475474
2270148951424189,2.2099931,-6.237394,-0.0004400909,-0.37635487,-0.30235445,-0.3676461
2270148990009241,2.327304,-9.96261,-0.09620404,-0.059926957,-0.4886682,0.62623084
2270149047887210,2.6624775,-10.530012,0.033077285,0.24611628,-0.32495648,1.1161443
2270149105764397,1.6617441,-10.807728,-0.30688474,0.4275431,-0.60534334,0.34462216
2270149144349397,1.9993124,-9.754326,2.5037873,0.14776707,-1.6151028,1.0642208
2270149202227366,2.5068612,-15.785061,-1.1520016,-0.13628504,-0.5424243,1.3091775
2270149240811585,-1.5678949,-9.7902355,-0.86470973,0.056748204,-1.3744221,0.7838339
2270149298689553,0.14388567,-11.332035,2.985001,-0.32748568,-0.88573027,0.61034834
2270149337274606,-0.16495308,-9.90276,0.16475272,-0.044655338,0.09531846,0.22916873
2270149395151741,0.9195736,-10.858004,0.05941239,-0.14605887,-0.08733008,0.08500466
2270149433737574,3.4070423,-11.056715,0.08335334,-0.1387285,0.1417442,-0.5490729
2270149472321793,-5.1925607,-11.032774,0.45922688,0.315144,-0.23821366,-0.7543235
2270149530199762,-0.6748961,-8.258013,0.63160205,-0.63536155,0.29201692,0.34523302
2270149568784814,-3.3203752,-8.143097,-3.4168189,-0.95362204,0.97374195,0.5138317
2270149626661949,1.1996832,-10.647324,-3.6945345,-1.0287584,1.2895589,0.7129736
2270149684539866,0.07924497,-10.920252,-1.8678371,-1.143601,0.6261599,0.5236055
2270149742417835,-0.9573998,-9.81657,-1.2453715,-0.05015312,0.8637863,-0.03900088
2270149781002106,-1.0292227,-9.074402,-2.497485,0.22473602,0.6194404,-0.2118756
2270149838880022,-1.0220404,-8.176615,-1.7529204,-0.14361541,0.2657497,0.50772303
2270149877465074,-0.89754725,-9.8788185,-3.1869855,-0.1540001,0.16373533,0.5834703
2270149916050074,-0.8831827,-8.763168,-2.784777,-0.12040257,0.1692331,0.516886
2270149973928043,-1.3141205,-8.892448,-3.2324734,0.045141775,-0.051289063,0.54559666
2270150012512314,-1.4122784,-8.708103,-4.2834826,0.049417827,-0.0030307518,0.5083339
2270150070390231,-2.611722,-8.902025,-4.4726167,-0.18454334,0.1900025,0.35745034
2270150108975283,-2.1424787,-8.959484,-5.767824,-0.106963545,0.006132218,0.2071776
2270150147560283,-0.41393936,-10.127804,1.3426493,-0.051374853,0.011019136,-0.051829036
2270150205438251,0.12233877,-11.332035,-0.66360545,0.11600208,-0.15147087,0.01903127
2270150244022470,-1.1058339,-9.016941,-1.3531058,0.69021493,0.5552996,-0.462941
2270150301900387,0.2755611,-9.653772,0.05223009,0.7794012,0.055001397,-0.2998401
2270150340485491,0.5987644,-9.976976,0.004348099,0.7458036,0.118531324,-0.30289444
2270150398362626,-0.5887085,-9.7088375,-1.1687603,0.6999887,0.40197253,-0.46904963
2270150436948460,0.26359063,-9.680107,-0.5415064,0.45136684,0.60661227,-0.33832458
2270150475532678,1.0895545,-9.9362755,-1.0322967,0.4379278,0.6487619,-0.2845685
2270150533410595,0.5987644,-9.4502735,-0.11775093,0.25589013,0.5748473,-0.19232793
2270150571995647,0.38329554,-9.835724,0.15517631,0.40249765,0.1295269,-0.078707084
2270150629872783,-0.15537667,-9.598707,-0.060292557,0.54177475,0.12525085,-0.023729261
2270150668458616,0.02657482,-9.596313,0.3323396,0.55765724,0.28407568,0.061791804
2270150707042835,0.28274333,-9.890787,-0.031563386,0.5985852,0.43740273,0.11615876
2270150764920751,0.97224385,-10.149351,-1.2932533,0.5374987,-0.042126093,0.21634057
2270150822798720,0.80226284,-10.003311,0.0019540042,0.23634245,0.16007014,0.12532173
2270150861382939,0.38329554,-10.137381,-0.3978605,0.12883025,0.15762667,0.07889601
2270150919260908,1.2308066,-10.123016,-1.1687603,0.09706528,0.14602025,0.11493703
2270150957845960,2.5068612,-11.037561,-1.6787033,-0.022664208,-0.3139609,0.22855785
2270151015723095,2.2291458,-12.7613125,-1.1783367,-0.6054292,-1.1050308,0.10577406
2270151054308928,0.807051,-12.332769,-1.0011734,-1.2865433,-1.6780219,0.061791804
2270151092893147,-1.8073049,-10.654507,0.054624185,-2.1032696,-0.98102516,-0.11230464
2270151131478981,-2.0945966,-10.477343,-0.79049265,-2.1460302,-0.26264828,0.030637698
2270151170063199,4.273706,-10.850822,2.0106027,-1.6115233,0.010408274,-0.43667382
2270151227941116,2.1166232,-9.744747,-1.2070658,-1.1301619,-1.5656228,-1.0493711
2270151266526168,-0.01173076,-8.485453,-0.1871798,-0.67995465,-2.2882757,-1.0933534
2270151343696220,0.90042084,-9.17256,-0.8000691,-0.3097706,-2.1685462,-0.9943933
2270151382281220,0.273167,-9.371269,-0.5032008,0.10134133,-2.3438642,-0.9931716
2270151420866324,-0.6533492,-8.511787,-0.45292476,0.37378702,-2.4110594,-0.87466383
2270151478743408,-0.9430351,-9.189318,-2.0665474,0.46480584,-1.700013,-0.61565715
2270151517329241,-0.3373282,-8.966665,-2.5357907,0.43853867,-1.7690407,-0.43789554
2270151575206428,1.3002353,-10.199627,-2.6818306,0.4831318,-1.8967115,-0.1996583
2270151633083564,1.3744524,-10.242722,-3.661017,0.12760852,-1.5521837,-0.3688678
2270151671669397,0.708893,-8.918783,-2.5357907,0.062245987,-1.1056416,-0.6449787
2270151729546533,-0.7179899,-9.701654,-1.4775989,0.3615697,-1.0353922,-0.6235984
2270151768131533,-2.2789423,-11.004044,-1.1927012,0.61507857,-0.39887112,-0.43423036
2270151806716637,-2.9229548,-14.133131,-4.0584373,-0.100854896,-0.3414498,0.23100132
2270151864593772,1.0919487,-7.1998215,1.5581181,0.5863679,0.1502963,-0.11902416
2270151903179606,2.674448,-10.369608,0.04265368,0.60652643,-0.38787556,0.12837605
2270151961056741,-0.84008896,-9.981764,-0.22787948,0.72014725,-0.96025574,-0.051829036
2270151999641741,-0.696443,-9.074402,-0.28054965,0.775736,-0.7488966,-0.020674936
2270152057519710,1.2355947,-9.488581,0.67469573,0.88385904,-0.08916268,-0.045720387
2270152096103928,0.6059467,-9.162983,-0.091415845,0.847818,-0.0036416175,0.058737475
2270152153981897,0.22049683,-9.96261,0.36106881,0.78978586,-0.3396172,0.0740091
2270152192566949,0.46948314,-9.806995,0.80158305,0.7335863,-0.38665378,0.09783282
2270152231151949,-0.1122829,-10.015282,0.65554297,0.7763468,-0.2131682,0.18946251
2270152269737001,-0.5192797,-10.582684,-0.43616608,0.8111661,0.3182841,0.32385278
2270152327614137,1.2667179,-10.185263,-0.91738,0.5222271,0.5284216,0.4099847
2270152385492106,2.068741,-10.901098,-1.4249288,0.21007526,0.11181181,0.14242594
2270152424077158,0.467089,-12.361498,-1.8079846,-0.045266204,0.138079,0.10577406
2270152462662158,1.6641383,-11.631298,-1.5470278,-0.66651565,0.15823755,0.042244133
2270152520540126,1.2379887,-10.946587,-0.72106385,-2.1002154,-0.86496085,-0.37497646
2270152559124345,-2.4704702,-12.440504,1.8166809,-2.477119,-0.70247084,-0.69384784
2270152617002314,-1.6516883,-12.660761,-0.8671038,-2.0550113,1.7745855,-0.4317869
2270152655587366,3.2442436,-10.17808,-1.8534725,-1.5638759,0.09898365,-0.47943434
2270152713464501,0.36893094,-8.593187,0.41613308,-1.3873359,-1.20338,-0.7097303
2270152752050335,-0.2774757,-8.712893,-0.26857916,-0.8357252,-1.6780219,-0.8502292
2270152790634606,-2.4608936,-7.78877,-1.3195884,-0.41422847,-1.1233567,-0.8954332
2270152848512522,-1.1513218,-6.213453,-0.30449063,0.16548213,-0.7934897,-0.26440996
2270152887097574,0.5915821,-6.706637,-1.6691269,0.69082576,-0.43307954,-0.054883357
2270152944974762,0.39526606,-9.184528,-6.766163,1.0713946,-0.41536444,0.10882838
2270152983560595,5.2600746,-13.59446,-9.916797,0.22779034,-1.0531073,0.06667872
2270153022144814,2.2650573,-10.316938,-4.898766,-0.22241695,-1.2919554,-0.7567669
2270153080022783,-4.033817,-12.189123,-6.1006036,-0.60359657,0.3030125,-0.105585136
2270153118607835,-3.0139306,-7.8318634,-0.26379097,-0.116126515,-0.2797525,0.47717983
2270153176484970,2.1764755,-11.628904,2.5995512,0.40799543,0.693355,0.39715654
2270153215070803,0.22767913,-7.9994507,-0.9461092,1.1049922,1.040937,-0.16483901
2270153272947991,0.807051,-11.035168,0.5789318,1.1385896,-0.33900636,0.3195767
2270153311532991,-0.20325866,-10.058374,-1.4392935,1.1697438,0.09409674,0.080728605
2270153369411012,0.09121549,-9.10313,0.88777053,1.0555121,0.8387408,-0.1165807
2270153407995231,1.46064,-8.985819,-0.10817454,1.137368,0.58706456,0.042244133
2270153446581064,1.3457232,-9.122284,-0.28294373,0.86919826,0.76360446,0.1741909
2270153504458251,1.7359614,-9.598707,0.07138288,0.9095153,0.40747035,0.2768162
2270153562335387,-0.5887085,-9.68729,0.29642817,1.1208746,0.059888314,0.4203694
2270153620213356,0.39287192,-10.439037,-1.3124062,0.8808047,0.51620424,0.6323395
2270153658798408,2.794153,-10.058374,-0.85034513,0.47396883,0.4600047,0.5052796
2270153697383408,1.290659,-10.647324,-1.3555,0.1972471,0.46061558,0.14059334
2270153755261428,2.28421,-12.4213505,-1.6906738,-0.48020187,0.24314773,-0.16300642
2270153793845647,1.0656137,-10.755058,-2.8661761,-1.3054801,-0.20156178,-0.46049753
2270153851723616,-2.590175,-13.639948,2.61631,-2.4166431,-0.8564088,-0.73416495
2270153890308668,-5.0920086,-12.861864,0.85904145,-1.9719335,0.540028,-0.56923145
2270153948185856,1.8341196,-10.79097,-1.7529204,-1.7239224,1.0000092,-0.3432115
2270153986771689,0.4814536,-9.23241,0.46880326,-1.725755,-0.21072476,-0.53990996
2270154025355908,-0.20325866,-8.475876,0.26051667,-1.2480588,-0.7433988,-0.41529354
2270154083233876,-1.39552,-8.143097,-1.5159045,-0.37696573,-0.68964267,-0.63887
2270154102526012,-1.6540825,-7.532601,-1.1687603,-0.17660211,-0.6285562,-0.59855294
2270154141111897,-1.4457958,-6.196694,-0.3643431,0.20518835,-0.5338722,-0.33160508
2270154198989033,0.55806476,-6.8622537,-2.1431584,0.9113479,-0.4055906,0.099054545
2270154237574085,1.120678,-9.206076,-5.214787,0.93150645,-0.25837222,0.25115988
2270154276159137,2.988075,-12.217852,-9.722875,0.5637659,-0.51065934,0.05201797
2270154334036324,1.6449857,-8.715286,-4.3720646,-0.27861652,-0.5479221,-0.68040884
2270154391914241,-2.0898085,-13.254498,-4.5204983,-0.21569745,-0.2950241,-0.18805188
2270154449792262,-2.8966198,-8.061697,0.1815114,-0.26212317,-0.0628955,0.097221956
2270154507669449,1.2834766,-9.60589,3.296234,0.64256746,1.001231,0.10210887
2270154565546585,1.5228865,-10.197233,0.5238675,0.8685874,0.34516215,0.18640819
2270154604132470,-0.24156424,-10.020069,-1.0370848,0.99442554,0.038508054,0.19618203
2270154662009658,0.6586169,-9.622648,0.10250616,0.8905785,0.91998583,-0.12940887
2270154700594658,1.4869752,-9.613073,-0.10817454,0.9443346,1.0665933,-0.20210177
2270154758472678,0.8764798,-8.942724,0.38979802,0.76962733,0.8332431,0.010479163
2270154797056897,0.4958182,-9.888393,-0.091415845,0.70609736,0.8173606,0.18274301
2270154854934866,0.12952107,-9.862059,-0.031563386,0.7024322,0.87844706,0.24993813
2270154893519918,-0.38281608,-9.625044,-0.24463817,0.63951313,1.0073395,0.43197584
2270154932104970,3.277761,-9.876425,-0.06986895,0.57720494,1.0299414,0.57858336
2270154989982939,0.92675596,-9.866848,-0.22069718,0.4293757,0.83202136,0.2560468
2270155047860126,1.6186504,-10.429461,-0.5391123,0.2717726,0.9493074,0.22489268
2270155105737314,0.08403319,-11.712698,-1.9181132,-0.25418192,1.0476565,-0.17278026
2270155144323147,-0.55758524,-11.267395,-2.0138772,-1.3213626,0.76421535,-0.2631882
2270155202200335,-4.043393,-12.904959,0.5669613,-2.1472518,0.76299363,-0.5777836
2270155240785387,-3.7824361,-12.335163,0.70103085,-2.0776134,1.9175279,-0.3572614
2270155279370439,-0.81135976,-11.691151,-0.9700501,-1.956051,2.3714006,-0.072598435
2270155337247626,-1.0364051,-8.394478,1.2971615,-1.7593526,0.73306125,-0.062213738
2270155375833460,-1.0004935,-7.9491744,0.17672321,-1.0922883,0.58889717,-0.028005313
2270155433710647,-0.44985083,-8.918783,-2.7704122,-0.4191154,1.086141,-0.16728248
2270155472295699,-1.4625547,-7.185457,-1.6140625,-0.11307219,1.2797852,0.033692025
2270155510880751,0.8381743,-7.11124,-1.8869898,0.16548213,1.2009835,0.49184057
2270155568757939,0.7615631,-7.5349956,-3.1798031,0.56254417,1.3982929,0.5975202
2270155626635908,0.94351465,-9.213259,-4.1589894,0.91684574,0.66586614,0.68426293
2270155665221012,1.2523534,-11.027985,-5.1477523,0.7610752,0.22421092,0.46923858
2270155723098147,-0.56955576,-13.795565,-4.216448,-0.3965134,1.5754436,0.27498358
2270155742391116,-0.94542927,-12.1053295,-1.2669183,-0.21569745,1.2046487,0.25849023
2270155780976116,-0.15058848,-9.37845,-1.5901216,0.13127372,1.0091721,-0.010901101
2270155838854137,-2.2334545,-9.486185,0.61484325,0.3841717,1.668295,-0.17644545
2270155877438356,-0.31338722,-10.683235,0.68666625,0.3719544,1.0372719,0.3354592
2270155916024241,2.4326441,-10.245115,0.9260762,0.653563,1.090417,0.068511315
2270155973901428,-1.0387992,-9.10313,0.6962427,1.0439056,1.7025034,-0.48981905
2270156012486481,-0.87839454,-8.8996315,0.825524,0.549716,2.1264436,-0.016398884
2270156070364449,2.0663471,-10.28821,1.6897937,0.23756418,2.4447043,0.19068424
2270156108948720,3.232273,-10.240328,0.3706452,0.20518835,2.527171,-0.122078486
2270156166826689,1.9274893,-9.285082,-0.12014503,-0.18515421,2.0818505,-0.17522372
2270156205411741,2.7606356,-9.342541,0.88537645,-0.20531274,1.6493583,-0.037168283
2270156243996793,1.577951,-9.852484,0.35149243,-0.041601017,1.6163715,0.04590932
2270156301874814,1.16856,-10.084709,0.15757042,0.03292448,1.4105102,0.29941818
2270156340459033,1.290659,-9.591526,-0.17042111,0.085458845,1.452049,0.38310665
2270156398337001,2.1932342,-9.727989,0.033077285,0.2613879,1.3042197,0.44419312
2270156436922106,2.5212257,-9.761507,-0.7306402,0.27665952,1.1215712,0.3806632
2270156494799241,0.8669035,-11.300913,-0.967656,-0.20286928,1.1698295,-0.07809622
2270156533385126,-0.5288561,-11.980837,-2.2245579,-0.93468523,1.158223,-0.16606075
2270156591262314,-2.731427,-10.515648,0.34431013,-2.0073638,1.4508272,-0.10130908
2270156629847366,-3.5023267,-12.162788,0.18629959,-2.0684505,2.3872828,-0.03900088
2270156668432418,-1.1944156,-10.462978,-1.5949098,-2.0348527,2.306038,0.3195767
2270156726309606,0.71607524,-9.75672,0.34431013,-1.5455499,0.6096666,0.4411388
2270156764895491,-0.6748961,-8.538122,-0.4313779,-1.1289402,1.1362319,0.22183836
2270156822772678,-0.5097033,-8.550093,-2.5310025,-0.46676284,0.94075525,-0.07931795
2270156861357678,-2.4608936,-7.673853,-1.645186,-0.3720788,0.37142932,0.10760666
2270156899942783,-1.0340109,-7.3937435,-2.1503408,-0.18820854,0.4832176,0.49428403
2270156957819970,1.024914,-7.037023,-1.7409499,0.18747327,0.65487057,0.4411388
2270156996405803,-0.5671617,-7.283615,-2.9188464,0.48252094,0.8033107,0.28292483
2270157054283043,2.9306166,-11.183601,-7.175554,0.5778158,0.21382624,0.09783282
2270157092868043,3.7446103,-10.666475,-6.198762,0.46847105,0.37448364,-0.4971494
2270157150746064,-3.4783857,-13.062969,-4.8532786,-0.16377394,0.8570668,-0.4244565
2270157189330283,-2.6332686,-8.152674,0.6770899,0.050639555,-0.051289063,-0.092146106
2270157247208303,-1.7546346,-11.138115,-1.3052238,0.023150647,1.1533362,0.5229947
2270157285793356,2.068741,-9.115101,2.3122592,0.2736052,0.98779184,0.4979492
2270157324378408,1.0584314,-10.604231,1.5341773,0.75191224,1.2119792,0.0019270577
2270157382256428,1.2762945,-10.7047825,-2.3370805,0.8789721,2.4361522,-0.122078486
2270157420840647,1.9418538,-8.605158,-0.9101976,0.4379278,2.4520347,0.032470297
2270157459426533,2.3296978,-8.576427,-0.06268665,0.49412736,2.2168517,0.14609112
2270157517303720,4.6256385,-9.61068,-2.8972995,0.50756633,1.3170478,0.21695143
2270157555888720,2.0495882,-9.256351,-0.9413209,0.22412515,0.85889935,0.26887494
2270157613766741,2.0232532,-9.73996,-0.06268665,0.39150208,0.3805923,0.4790124
2270157652351012,1.5947094,-8.406448,-0.82401,0.61019164,0.27185833,0.49061885
2270157710228981,3.7302456,-9.340145,-0.42658967,0.748247,-0.04334782,0.6225656
2270157748814033,2.2267516,-10.362427,-0.6444527,0.7488579,0.048892748,0.42769977
2270157806691220,-1.9006746,-10.376791,-2.9858813,0.2809356,0.5620191,0.40876296
2270157845277053,4.7980137,-13.434055,-2.7081656,-0.62008995,-0.2376028,0.607294
2270157883861324,1.0656137,-13.0198765,-2.5597317,-1.2071309,-0.41902965,-0.2772381
2270157941739293,-1.3859434,-12.58415,2.3984468,-2.4258063,-0.40131456,-0.35787225
2270157980324345,-0.57194984,-11.810856,1.0769044,-2.0256898,0.5326976,-0.30289444
2270158018909397,-0.61504364,-11.195572,-3.344996,-1.6555055,1.0091721,-0.5741184
2270158076787418,0.00502792,-8.41363,0.29642817,-1.7086508,-0.5179897,-0.37986338
2270158134664606,0.21092042,-7.9012923,-1.1903071,-0.86199236,-0.39092988,-0.81296647
2270158173249606,-1.1752627,-7.015476,-1.4321111,-0.4105633,-0.8118156,-0.6773545
2270158211834710,-0.65813744,-7.4655666,-0.103386335,0.013376811,-1.3872503,-0.14162616
2270158269711845,-0.2631111,-6.996323,-1.8534725,0.78856415,-0.7415662,0.12165654
2270158308297731,0.19894993,-6.730578,-4.4414935,1.290695,-0.5729675,0.06240267
2270158366174918,2.7366946,-11.937742,-7.6902857,0.6816628,-0.7324032,0.054461423
2270158404759970,3.1676326,-11.853949,-7.197101,-0.05015312,-0.61023027,-0.35237446
2270158443345022,0.4742713,-13.556154,-2.7512596,-0.37879834,-0.1545252,-0.61382455
2270158501222210,-9.284076,-6.677908,-5.91147,-0.11429392,0.19061337,-0.34076804
2270158559100178,2.233934,-10.877157,3.540432,1.105603,1.609652,0.20167981
2270158616978332,1.630621,-11.274578,-0.87668025,0.7824555,0.055001397,0.50772303
2270158655562551,0.467089,-8.79908,-1.7457381,0.80383575,-0.38665378,0.39349136
2270158713441301,2.3680036,-9.555614,-0.22069718,1.1599699,-0.40497977,0.20473413
2270158752026405,0.77353364,-9.323387,0.52865577,1.0396296,0.042784106,0.07706342
2270158790611405,0.5843999,-9.002579,0.61244917,1.1349245,-0.5363157,0.17663436
2270158848489426,-0.6940489,-9.184528,0.10968843,1.3212383,-0.07022587,0.318355
2270158887073697,-1.1968096,-9.550825,0.6100551,1.294971,-0.036017444,0.6457785
2270158944951665,1.9179127,-9.945852,-0.90780354,0.94922155,0.24436948,0.7667297
2270158983536717,2.0783176,-10.099075,-0.7689458,0.5020686,0.50276524,0.3684459
2270159041413905,3.3663425,-10.922646,-1.8103787,0.046363503,0.19733289,0.16624966
2270159099291874,1.1781363,-10.946587,-1.3171943,-0.8204535,-0.27120036,-0.34565496
2270159137876926,0.02418074,-10.673658,-1.2884653,-1.7740133,-1.0867049,-0.66574806
2270159195754113,-5.5875864,-14.453941,1.675429,-2.3494482,-0.35366714,-0.9339177
2270159234339947,-2.226272,-12.337557,0.6196315,-2.1118217,1.7257164,-0.5435751
2270159292217134,1.6593502,-9.9602165,-2.9403932,-1.8900776,0.32317102,-0.7433279
2270159350094322,-0.54082656,-8.715286,0.33712783,-1.2926519,-1.1789454,-0.5783944
2270159388680155,-0.5791322,-8.145491,-1.1208783,-0.64880055,-1.397635,-0.6724676
2270159427264426,-1.9509509,-7.4847193,-1.0083557,-0.10207662,-0.8142591,-0.7243911
2270159485142395,-0.57194984,-6.9101353,-0.10578044,0.7042648,-0.59373695,-0.24791662
2270159543020363,-0.10270652,-7.647518,-4.482193,1.277256,0.004299625,0.11310444
2270159581604634,1.604286,-12.047871,-9.169838,0.66150427,-0.35244536,0.37150022
2270159620190467,4.3048296,-12.143635,-6.4884477,-0.23646685,-0.81792426,-0.057937685
2270159678067655,-1.4577663,-6.756913,-4.5252867,-0.50158215,0.26147366,-0.37314388
2270159716652707,-2.3986473,-11.154873,0.70342493,-0.35619634,-0.0628955,0.22306009
2270159774530676,1.678503,-13.814716,0.86143553,-0.102687486,0.081879444,0.4325867
2270159813114947,-0.02848944,-8.135914,0.85664725,0.7097626,0.8998273,-0.2515818
2270159851700780,0.41202474,-8.248438,0.9643818,0.7677947,0.70007455,0.10027628
2270159909577967,1.5851331,-10.929827,0.85664725,1.0720054,0.098372795,0.31041375
2270159948162967,-0.8951532,-9.270718,-2.4831204,1.105603,0.75016546,-0.09886562
2270160006040988,0.6801638,-9.344934,0.71539545,0.86919826,0.60477966,0.13020864
2270160044625207,1.7407496,-9.67532,0.30600452,0.9449455,0.6725856,0.14731285
2270160083211092,1.2284124,-9.098343,-0.20872669,0.78306633,0.77765435,0.20962106
2270160141088280,1.510916,-9.512522,-0.12493323,0.83682245,0.37265104,0.3165224
2270160179673280,0.17979714,-9.727989,-0.1871798,0.89974153,0.31217545,0.28659004
2270160237551249,0.71607524,-9.443092,-0.44813657,0.7494688,0.3353883,0.4478583
2270160276135520,2.3033628,-9.732779,-0.28294373,0.57720494,0.5149825,0.38005233
2270160334013488,1.7192028,-10.230751,-0.29012603,0.36279145,0.36898583,0.20778847
2270160353305624,2.1812637,-10.367214,-0.8407687,0.29987237,0.35188162,0.18274301
2270160391891457,1.9227011,-11.669603,-0.8982271,-0.033659775,0.32256013,0.064235255
2270160430475728,0.58200574,-11.782127,-1.7648908,-0.48997572,0.22054574,-0.2601339
2270160488353645,0.63707,-11.4685,-0.098598145,-1.9755987,-0.54120255,-0.5808379
2270160507645780,-1.7306936,-12.251369,0.4424682,-2.227886,-0.48988992,-0.8050252
2270160546231665,-4.402508,-13.620794,1.7065523,-2.1545823,0.15640494,-0.7396627
2270160604108853,-0.25832292,-11.98802,-1.1352429,-1.8363215,1.3384281,-0.3572614
